,grade,dba_master,cuisine_description,lat,lng,grade_date
5391,A,I & R DELI,American,40.6209728,-73.99996709999998,2018-03-21
5392,A,POTBELLY SANDWICH WORKS,American,40.752914000000004,-73.98898100000001,2018-03-21
5395,A,BUTCHER BAR,Barbecue,40.7643206,-73.9163599,2018-03-21
5396,A,BAWARCHI INDIAN CUISINE,Indian,40.79280120000001,-73.95037889999998,2018-03-21
5397,A,LIANG PI WANG#10,Chinese,40.7588339,-73.8331304,2018-03-21
5422,A,BLESSINGS HERBS & COFFEE,Caf̩/Coffee/Tea,40.656993799999995,-73.9600225,2018-03-21
5423,Z,ARMONIE,Italian,40.7997213,-73.9426179,2018-03-21
5424,A,MOVIE WORLD DOUGLASTON,American,40.75449649999999,-73.73761809999998,2018-03-21
5427,A,ELEGANTE PIZZA,Pizza,40.63306660000001,-74.0214514,2018-03-20
5428,A,ITAL FUSION,Vegetarian,40.634664799999996,-73.94758909999999,2018-03-20
5429,A,SHUN LEE,Chinese,40.772875299999995,-73.9812519,2018-03-20
5430,A,OAXACA TAQUERIA,Mexican,40.7841454,-73.9778061,2018-03-20
5431,A,APPLEBEE'S,American,40.779212799999996,-73.7764605,2018-03-20
5432,A,SATURDAYS SURF NYC,Caf̩/Coffee/Tea,40.720763299999994,-73.9993703,2018-03-20
5433,A,JEWEL BAKO,Japanese,40.727013299999996,-73.9892383,2018-03-20
5434,A,CONTRA,American,40.719884,-73.9890863,2018-03-20
5435,A,SABOR A MEXICO,Mexican,40.7795194,-73.9470266,2018-03-20
5436,A,BELLA'S PLACE,Mexican,40.705160600000006,-73.80924190000002,2018-03-20
5437,A,SAL'S PIZZERIA,Pizza/Italian,40.7132095,-73.94914140000002,2018-03-20
5438,A,NAGLE BAKERY,Bakery,40.8606734,-73.92692319999998,2018-03-20
5439,A,BENNY'S FAMOUS PIZZA,Pizza,40.637132,-73.990337,2018-03-20
5440,Z,CAVALERI PIZZA & PASTA,Italian,40.7606066,-73.8037556,2018-03-20
5441,A,GINO'S PIZZA,Pizza,40.68102529999999,-73.97549599999998,2018-03-20
5442,Z,DUMPLING KINGDOM,Chinese,40.72960519999999,-73.9994648,2018-03-20
5443,A,TOTA'S,Caribbean,40.670199,-73.93121740000001,2018-03-20
5444,A,NEW BOE LEE,Chinese,40.854623600000004,-73.86609829999998,2018-03-20
5445,A,CARVEL ICE CREAM,"Ice Cream, Gelato, Yogurt, Ices",40.6435286,-73.97820490000001,2018-03-20
5446,A,TACO BELL,American,40.75359,-73.9017884,2018-03-20
5447,A,GOTHAM BAR & GRILL,American,40.734207,-73.99369899999998,2018-03-20
5448,A,HALAL HOT FRIED CHICKEN,Chicken,40.835612,-73.8633566,2018-03-20
5449,A,LOS CUENCANITOS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.744784100000004,-73.90998139999998,2018-03-20
5450,A,NEW PEKING,Chinese,40.6611406,-73.9606684,2018-03-20
5452,A,BAI SUSHI,Japanese,40.7597557,-73.92021869999998,2018-03-20
5453,A,HIBINO LIC,Japanese,40.7426494,-73.95203199999999,2018-03-20
5454,Z,BAMBOO GARDEN,Caribbean,40.690867,-73.838083,2018-03-20
5455,A,Ice Cream Scoops,"Ice Cream, Gelato, Yogurt, Ices",40.5811274,-74.16548879999998,2018-03-20
5467,A,HALE & HEARTY SOUP,Soups & Sandwiches,40.755056700000004,-73.9836866,2018-03-20
5470,B,SILVER SPOON DINER,American,40.7358719,-73.86514749999998,2018-03-20
5471,A,BILLY'S SPORT BAR RESTAURANT & LOUNGE,American,40.8272129,-73.92594439999998,2018-03-20
5472,A,energy fuel,American,40.682705799999994,-73.96397619999998,2018-03-20
5473,A,LITTLE ITALY PIZZA,Pizza,40.7564728,-73.9814763,2018-03-20
5474,A,HOSTOS COMMUNITY COLLEGE,American,40.8181423,-73.9269056,2018-03-20
5475,A,JALLOH FAMILY RESTAURANT,African,40.8278263,-73.9069787,2018-03-20
5476,A,PACO'S,Mexican,40.5884597,-74.09006540000001,2018-03-20
5477,A,STARBUCKS,Caf̩/Coffee/Tea,40.765924600000005,-73.96365159999998,2018-03-20
5478,Z,NEW LUCKY CHINESE RESTAURANT,Chinese,40.6296149,-74.01029849999998,2018-03-20
5479,A,GRAND AVENUE PIZZA,Pizza,40.765251899999996,-73.91844999999998,2018-03-20
5480,A,STATUE OF LIBERTY DELI,American,40.642596600000005,-74.0744744,2018-03-20
5481,B,BEN'S PIZZA,Pizza,40.7303784,-74.00032309999999,2018-03-20
5482,A,PICK-A-BAGEL/DUMPLING ROOM,American,40.773218299999996,-73.98962900000001,2018-03-20
5483,A,SHIMONS KOSHER PIZZA,Jewish/Kosher,40.727160299999994,-73.8223908,2018-03-20
5484,A,LA BRISA DEL CIBAO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.75122,-73.86309899999998,2018-03-20
5485,A,MR. TANG,Chinese,40.6308572,-74.02777440000001,2018-03-20
5486,A,EL PALACIO SEAFOOD MARKET,Seafood,40.8367189,-73.9403214,2018-03-20
5487,A,PASTICCERIA BRUNO OF GREENWICH VILLAGE,Bakery,40.5881468,-74.0901801,2018-03-20
5488,A,NEW NATURAL RESTAURANT,Chinese,40.6703227,-73.93032190000001,2018-03-20
5489,A,NEW YORK PAO DE QUEIJO,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.762660700000005,-73.9260966,2018-03-20
5490,A,BOEUF & BUN,Jewish/Kosher,40.670462799999996,-73.9418948,2018-03-20
5491,A,DUNKIN' DONUTS,Donuts,40.743338200000004,-73.992949,2018-03-20
5492,A,JUST MADE 4 U,American,40.7497601,-73.885595,2018-03-20
5493,B,CHEBURECHNAYA,Eastern European,40.7276033,-73.864133,2018-03-20
5494,A,ASIA KITCHEN,Chinese,40.7480566,-73.87840179999998,2018-03-20
5495,A,GATO VERDE SPORTS BAR,Other,40.7475288,-73.8832702,2018-03-20
5496,A,SPICE,Thai,40.675474,-73.97442590000001,2018-03-20
5497,A,LOS FLORENCIOS,Bakery,40.699171299999996,-73.91654690000001,2018-03-20
5498,A,BLUE COLLAR HAMBURGERS,American,40.71147209999999,-73.9578638,2018-03-20
5500,A,ASIA ROMA,American,40.7148354,-73.99950799999998,2018-03-20
5501,A,MORGAN STANLEY CONFERENCE CENTER,American,40.760386,-73.98567800000001,2018-03-20
5504,A,MARINELL BAKERY,Bakery,40.833226399999994,-73.91444240000001,2018-03-20
5505,A,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Caribbean,40.6880491,-73.9799267,2018-03-20
5506,Z,TASTE OF DOLLY'S PIZZERIA & RESTAURANT,Pizza/Italian,40.7513578,-73.8555068,2018-03-20
5507,A,TITO RADS GRILL,Filipino,40.742462599999996,-73.9155562,2018-03-20
5508,P,GOLDEN STEAMER,Bakery,40.718765000000005,-73.996815,2018-03-20
5509,A,PINK CANARY DESSERTS,Bakery,40.7443939,-73.94964410000001,2018-03-20
5510,A,NEW YORK STOCK EXCHANGE,American,40.7068661,-74.01131889999998,2018-03-20
5511,A,MARTINA,Italian,40.731100399999995,-73.9885106,2018-03-20
5512,A,FAY DA BAKERY,Bakery,40.7376686,-73.87667370000001,2018-03-20
5513,A,HALSEY BAR & GRILL,American,40.63232800000001,-73.9338811,2018-03-20
5514,A,PRET A MANGER,Sandwiches,40.7580631,-73.9814648,2018-03-20
5515,A,TEA MAGIC,Caf̩/Coffee/Tea,40.8052781,-73.96558449999998,2018-03-20
5516,A,LITTLE CAESARS,Pizza,40.8443652,-73.91513509999999,2018-03-20
5517,Z,SAKANA SUSHI & ASIAN BISTRO,Japanese,40.6244259,-74.02442359999998,2018-03-20
5518,A,DORO'S JAMAICAN RESTAURANT,Caribbean,40.8290402,-73.916027,2018-03-20
5520,A,CROWN FRIED CHICKEN,Chicken,40.6710474,-73.93113699999998,2018-03-20
5521,A,DILEO'S PIZZERIA,Pizza/Italian,40.610693,-74.146137,2018-03-20
5523,B,THE CHEESECAKE FACTORY,American,40.7345605,-73.87064240000001,2018-03-20
5538,Z,JOU JOU CAFE,Sandwiches/Salads/Mixed Buffet,40.841411799999996,-73.94015209999998,2018-03-20
5540,A,JUST DESSERTS,"Ice Cream, Gelato, Yogurt, Ices",40.6146902,-73.9943308,2018-03-20
5541,A,GEMINIS II RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.705481400000004,-73.94316909999998,2018-03-20
5542,A,KOTOBUKI,Japanese,40.73113370000001,-73.9891782,2018-03-20
5543,A,POP'S RESTAURANT,American,40.5793571,-73.98354239999998,2018-03-20
5544,A,HAPPY GARDEN,Chinese,40.7052753,-73.9430773,2018-03-20
5545,A,BARZOLA'S RESTAURANT III,Spanish,40.750493799999994,-73.874466,2018-03-20
5546,A,BROOKLYN PIZZERIA,Pizza,40.6708785,-73.93347920000001,2018-03-20
5547,A,ANITA'S LUNCHEONETTE,American,40.624283,-73.992763,2018-03-20
5548,A,HOMBRES LOUNGE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.749860600000005,-73.88080759999998,2018-03-20
5549,A,BAR ITALIA,Italian,40.7679158,-73.96851679999999,2018-03-20
5550,A,LINDA PIZZA,Pizza,40.823691600000004,-73.9086552,2018-03-20
5551,A,CENTRO VIVA FELIZ,"Juice, Smoothies, Fruit Salads",40.854338500000004,-73.86451740000001,2018-03-20
5552,A,PICK AND EAT 2,American,40.867495500000004,-73.9212878,2018-03-20
5553,A,THE COFFEE HOUSE,Caf̩/Coffee/Tea,40.7552007,-73.9814189,2018-03-20
5554,A,LIKKLE MORE JERK (DEKALB MARKET),Chicken,40.6909781,-73.9829156,2018-03-20
5566,A,FORTY CARROTS,American,40.7791294,-73.9822195,2018-03-20
5567,Z,FERGANA,Jewish/Kosher,40.7290765,-73.8631857,2018-03-20
5568,A,RICHARD''S DINER AND CATERING III,Caribbean,40.6729717,-73.93054000000001,2018-03-20
5569,A,SHANGRI-LA VEGETARIAN,Asian,40.632090600000005,-74.02770109999999,2018-03-20
5570,A,ASIAN YUMMY HOUSE,Chinese,40.6991862,-73.93957569999998,2018-03-20
5571,A,EAST VILLAGE THIA RESTAURANT,Thai,40.728204999999996,-73.989212,2018-03-20
5573,A,DOUGHNUTTERY,Donuts,40.764220200000004,-73.9742747,2018-03-20
5580,A,PATSY'S PIZZERIA,Italian,40.6817976,-73.97622309999998,2018-03-20
5581,A,LKE CATERING,Sandwiches/Salads/Mixed Buffet,40.7719428,-73.99113729999998,2018-03-20
5582,A,LADYBIRD,Vegetarian,40.72663060000001,-73.9845181,2018-03-20
5583,A,EAT CLUB INC,American,40.7403982,-73.99216240000001,2018-03-20
5584,A,REY'S SMOOTHIE,"Juice, Smoothies, Fruit Salads",40.8384782,-73.91861870000001,2018-03-20
5585,A,NORIBAR,Jewish/Kosher,40.667949,-73.9425607,2018-03-20
5586,A,CHA CHA MATCHA,Caf̩/Coffee/Tea,40.7445675,-73.9886272,2018-03-20
5588,A,TWO TABLESPOON (DEKALB MARKET),American,40.6909781,-73.9829156,2018-03-20
5600,A,DECORA PIZZA,Pizza,40.6243163,-74.02446950000002,2018-03-20
5601,A,LUCKY STRIKE,American,40.7221625,-74.00348919999998,2018-03-20
5602,A,HOUSE OF HOOKAH,American,40.765016100000004,-73.7715891,2018-03-20
5603,A,KENNEDY FRIED CHICKEN,American,40.8757375,-73.8496597,2018-03-20
5604,A,KI SUSHI,Japanese,40.6784911,-73.97370529999998,2018-03-20
5605,A,MR. FONG'S,American,40.71244,-73.994113,2018-03-20
5606,A,SUSHI ISHIKAWA,Japanese,40.76887429999999,-73.9540719,2018-03-20
5608,A,KUNG FU TEA,Caf̩/Coffee/Tea,40.7594481,-73.8291066,2018-03-20
5639,A,MASTER SMOOTHIE,"Juice, Smoothies, Fruit Salads",40.8324846,-73.85144,2018-03-20
5640,Z,FUEL JUICE BAR,"Juice, Smoothies, Fruit Salads",40.6978964,-73.9362806,2018-03-20
5641,A,HAWAII POKE BOWL,Asian,40.6134575,-74.1589984,2018-03-20
5643,A,THAI MAX,Thai,40.8636318,-73.8274021,2018-03-20
5659,C,BUTTERCUP BAKE SHOP,Bakery,40.7559352,-73.9680461,2018-03-20
5660,A,COTE KOREAN STEAKHOUSE,Korean,40.7411848,-73.99131299999998,2018-03-20
5661,A,KELLY'S BAR,American,40.765631299999995,-73.9267555,2018-03-20
5662,A,GREAT WALL CHINESE RESTAURANT,Chinese,40.65546320000001,-73.9596088,2018-03-20
5663,Z,TASTE OF PUNJAB,Indian,40.69601779999999,-73.81352090000001,2018-03-20
5664,A,EL RINCON DEL SABOR LATINO,Spanish,40.757743299999994,-73.9815911,2018-03-20
5665,Z,KAM FUNG,Chinese,40.619288899999994,-73.9243285,2018-03-20
5667,A,CARL'S JR,American,40.5757419,-73.97981290000001,2018-03-20
5668,A,HILLTOP PERK CAFE,American,40.84419159999999,-73.94247320000001,2018-03-20
5669,A,RISBO,American,40.656056,-73.9597287,2018-03-20
5670,A,5 STAR BANQUET,Not Listed/Not Applicable,40.7511174,-73.9460393,2018-03-20
5671,A,EMPIRE BUFFET,Chinese,40.6545261,-73.8383132,2018-03-20
5672,A,SCARLATTO,Italian,40.760319700000004,-73.9887305,2018-03-20
5673,A,FRANK'S PIZZERIA,Pizza/Italian,40.6087484,-73.97168289999998,2018-03-20
5674,A,TASTY AND CO,Chinese/Japanese,40.7292664,-73.8630946,2018-03-20
5675,Z,KEW GARDENS CHICKEN,Chicken,40.7134782,-73.8299911,2018-03-20
5676,A,BENY'S DELICE,American,40.6837203,-73.9672369,2018-03-20
5677,A,BASQUIAT'S BOTTLE,American,40.68041470000001,-73.952691,2018-03-20
5678,A,SUPER POWER,American,40.673978600000005,-73.95037889999998,2018-03-20
5679,A,NEW KIM'S CHINESE FOOD,Chinese,40.6736854,-73.7309918,2018-03-19
5680,A,PANDA  EXPRESS # 2792,Chinese,40.804501200000004,-73.96594540000001,2018-03-19
5681,A,MCDONALD'S,Hamburgers,40.7303976,-73.95409839999998,2018-03-19
5682,Z,ANTOJITOS  MEXICANOS  DELI,Mexican,40.6398935,-74.01612639999998,2018-03-19
5683,A,ALKOURA RESTAURANT,Middle Eastern,40.6302621,-74.02186970000001,2018-03-19
5684,A,BEACH BAGEL,Bagels/Pretzels,40.578888,-73.849352,2018-03-19
5685,A,LE PARISIEN,French,40.745446,-73.9791118,2018-03-19
5686,A,WIN HING,Chinese,40.6137284,-74.0331046,2018-03-19
5687,A,TASTY'S DINER,American,40.7750776,-73.90966170000002,2018-03-19
5688,A,H.K. TASTE,Chinese,40.74172240000001,-73.8750577,2018-03-19
5689,A,RUDDY AND DEAN,American,40.64398140000001,-74.07688379999998,2018-03-19
5690,Z,JUNCTION CAKE BOX,Bakery,40.7365095,-73.86560820000001,2018-03-19
5691,A,MURPHY'S TAVERN,American,40.703804600000005,-74.0128442,2018-03-19
5692,A,LHASALINGFEN,Asian,40.744010700000004,-73.8846434,2018-03-19
5693,A,EAST GARDEN ASIAN CUISINE,Chinese,40.6191718,-73.93342179999998,2018-03-19
5694,Z,CHEZ ALAIN RESTAURAUNT,African,40.8074205,-73.94987370000001,2018-03-19
5695,A,RIDGEWOOD EATS,American,40.700728999999995,-73.9037903,2018-03-19
5696,A,NEW LONG RIVER,Chinese,40.6389032,-74.01712459999999,2018-03-19
5697,A,WATAWA JAPANESE RESTAURANT,Japanese,40.7750217,-73.9094262,2018-03-19
5698,A,MI TACO SANTANA,Mexican,40.70788700000001,-73.95553340000001,2018-03-19
5699,A,TACO BELL PIZZA HUT,American,40.762007399999995,-73.91675040000001,2018-03-19
5700,A,ESTAMINET,Caf̩/Coffee/Tea,40.6739162,-73.97559840000001,2018-03-19
5701,A,YER MAN'S IRISH PUB,Irish,40.7100282,-73.86474040000002,2018-03-19
5702,A,GRAB & GO,Delicatessen,40.80895,-73.94082399999998,2018-03-19
5703,A,MOMOFUKU NOODLE BAR,Asian,40.729233,-73.98451,2018-03-19
5704,A,Brooklyn Wing House,American,40.6688344,-73.950923,2018-03-19
5705,Z,HANSOL NUTRITION CENTER,Korean,40.76242149999999,-73.8047454,2018-03-19
5706,A,CAVA GRILL,Mediterranean,40.7337718,-73.9896361,2018-03-19
5707,A,1 Banana Queen,"Juice, Smoothies, Fruit Salads",40.844128600000005,-73.91456339999998,2018-03-19
5708,A,NEW DRAGON,Chinese,40.756043,-73.8047437,2018-03-19
5709,A,FENG'S GARDEN,Chinese,40.7190501,-73.839444,2018-03-19
5710,A,PEELED N' PRESSED,"Juice, Smoothies, Fruit Salads",40.67439540000001,-73.97582940000001,2018-03-19
5711,A,DUNKIN' DONUTS,Donuts,40.748907,-73.89028499999998,2018-03-19
5712,A,EAST 21 FOREVER,Asian,40.74644600000001,-73.8939518,2018-03-19
5714,A,WONG GOOD HAND PULL NOODLE,Chinese,40.6356916,-74.0096516,2018-03-19
5715,A,AND/OR COFFEE,Caf̩/Coffee/Tea,40.7136966,-73.94954080000002,2018-03-19
5716,A,SCHNITZI SCHNITZEL BAR,Jewish/Kosher,40.6259546,-73.96519789999998,2018-03-19
5717,A,BAR GRANGER,American,40.687779,-73.97885099999998,2018-03-19
5720,A,LANTERN THAI,Thai,40.735055100000004,-73.98334729999998,2018-03-19
5721,A,BA SAK CHICKEN,Chicken,40.7582179,-73.7955243,2018-03-19
5722,A,BONJUK,Korean,40.764677500000005,-73.81209630000002,2018-03-19
5723,A,AMERICAN GIRL CAFE,American,40.75998870000001,-73.97776879999998,2018-03-19
5724,A,TAQUERIA Y FONDA LA MEXICANA,Mexican,40.8016168,-73.96520749999998,2018-03-19
5725,A,ENERGY FUEL,Sandwiches,40.6155636,-74.03155509999998,2018-03-19
5726,A,BESO,Spanish,40.64350580000001,-74.07659699999998,2018-03-19
5727,A,ESCAPE INTERNATIONAL CUISINE,American,40.8484273,-73.83166,2018-03-19
5728,B,EL POLLO INKA PERU II,Peruvian,40.7176544,-73.8365555,2018-03-19
5729,A,POPEYES,American,40.8396192,-73.91770109999999,2018-03-19
5731,A,RED MANGO,"Ice Cream, Gelato, Yogurt, Ices",40.7333948,-73.8638683,2018-03-19
5735,A,YU LIAN XIA,Chinese,40.6417259,-74.00694519999998,2018-03-19
5736,B,AMIR'S,Middle Eastern,40.80656389999999,-73.9652868,2018-03-19
5737,A,NEW WAH KWONG RESTAURANT,Chinese,40.871641700000005,-73.8657511,2018-03-19
5738,B,BASERA INDIAN BISTRO,Indian,40.763852899999996,-73.9890863,2018-03-19
5739,A,BAKED,Caf̩/Coffee/Tea,40.744125700000005,-73.9934557,2018-03-19
5740,A,STARBUCKS,Caf̩/Coffee/Tea,40.7415725,-73.9903719,2018-03-19
5741,A,KILO ASTORIA,Brazilian,40.775657200000005,-73.909572,2018-03-19
5742,A,BROTHER JIMMY'S BBQ,Barbecue,40.74457719999999,-73.9807739,2018-03-19
5743,A,JOE COFFEE,Caf̩/Coffee/Tea,40.8079381,-73.96319659999999,2018-03-19
5744,A,T.J. ASIAN BISTRO,Japanese,40.7462283,-73.91352119999998,2018-03-19
5745,A,99 CENTS MEGA PIZZA,Pizza,40.798962700000004,-73.9411959,2018-03-19
5746,B,CARIDAD RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8398379,-73.91594309999998,2018-03-19
5747,A,SHORTY'S,American,40.74369779999999,-73.98617089999998,2018-03-19
5748,A,PHEBES,American,40.7267999,-73.9912901,2018-03-19
5749,A,URBY EATS,American,40.6294005,-74.07401399999998,2018-03-19
5750,A,"DUNKIN' DONUTS, BASKIN ROBBINS",Donuts,40.661408,-73.92014069999998,2018-03-19
5753,A,SUBWAY,Sandwiches,40.827147,-73.950293,2018-03-19
5754,A,LITTLE MOROCCO RESTAURANT,Moroccan,40.7680135,-73.9113752,2018-03-19
5755,A,MYTHAI,Thai,40.629106799999995,-74.0284827,2018-03-19
5756,A,WHARF BAR AND GRILL,American,40.582524,-73.83845699999998,2018-03-19
5757,A,COCOA GRINDER,American,40.62393839999999,-74.0305443,2018-03-19
5758,A,BURGER KING,Hamburgers,40.7115028,-73.89182779999999,2018-03-19
5760,A,NANYANG KITCHEN,Thai,40.7436257,-73.82593929999999,2018-03-19
5762,A,ALBA'S PIZZA,Pizza,40.773782700000005,-73.90771679999999,2018-03-19
5763,A,THE MUSTARD SEED,Caf̩/Coffee/Tea,40.6300526,-74.10848670000001,2018-03-19
5764,A,ARZU RESTAURANT,Jewish/Kosher,40.726748,-73.85174599999998,2018-03-19
5765,A,BELLA NOVA'S RISTORANTE,Pizza/Italian,40.7123104,-73.89528,2018-03-19
5766,A,KIMCHEE KOREAN RESTAURANT,Korean,40.6181059,-74.0334893,2018-03-19
5767,A,FRIEDMAN'S,American,40.8082925,-73.9597661,2018-03-19
5768,A,DOMINO'S,Pizza,40.835905100000005,-73.92099870000001,2018-03-19
5769,A,THE BEERKEEPER,Irish,40.745580700000005,-73.90573149999999,2018-03-19
5770,A,ZORBA'S,Greek,40.775064,-73.91337299999998,2018-03-19
5771,Z,XINYANG RESTAURANT,Chinese,40.758927,-73.82877189999998,2018-03-19
5774,A,D'ANGELO'S PIZZERIA AND RESTAURANT,Pizza/Italian,40.734228400000006,-73.84988249999998,2018-03-19
5775,A,DREAMERS PIZZA,Pizza,40.789299299999996,-73.94672209999999,2018-03-19
5776,A,JAHN'S RESTAURANT,American,40.74942720000001,-73.8850023,2018-03-19
5777,A,WAH DO RESTAURANT,Chinese,40.6560986,-73.9232217,2018-03-19
5778,A,EGYPTIAN COFFEE SHOP,Caf̩/Coffee/Tea,40.767575,-73.91173590000001,2018-03-19
5779,A,CHECKERS,American,40.6835738,-73.7688265,2018-03-19
5780,A,EAST MEETS WEST,Chinese,40.578356400000004,-73.84963669999998,2018-03-19
5781,A,REGO BAGELS,Bagels/Pretzels,40.7295224,-73.8623325,2018-03-19
5782,A,EL REY DE LOS TACOS,Mexican,40.744429100000005,-73.91532409999998,2018-03-19
5783,A,MISSION CEVICHE,Seafood,40.7408498,-74.00469580000002,2018-03-19
5796,A,STARLITE LOUNGE,American,40.62377,-73.975617,2018-03-19
5797,A,GRILL 21,Filipino,40.7356312,-73.9799267,2018-03-19
5798,A,LA FLOR DEL PARAISO FRANCY RESTAURANT #4,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.6923619,-73.86130759999999,2018-03-19
5799,A,NEW MING LIANG KITCHEN,Chinese,40.8799105,-73.87646769999998,2018-03-19
5800,B,CARNATION BAKERY,Bakery,40.7506126,-73.81865400000001,2018-03-19
5801,A,MUNDO MAGICO,Caf̩/Coffee/Tea,40.7439046,-73.8596417,2018-03-19
5802,A,LA BOINA ROJA STEAK HOUSE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7495032,-73.8854891,2018-03-19
5803,Z,765 FOOD MARKET,Delicatessen,40.749156899999996,-73.9729402,2018-03-19
5804,A,IHAWAN,Filipino,40.7460993,-73.8955507,2018-03-19
5805,A,MAMA INES COFFEE SHOP & BAKERY,Spanish,40.87285869999999,-73.87782170000001,2018-03-19
5806,A,BONELLE PASTRY SHOP,Bakery,40.71803679999999,-73.8404553,2018-03-19
5807,A,POPEYES LOUISIANA KITCHEN,Chicken,40.6967201,-73.93544820000001,2018-03-19
5808,A,SCORPION BAR,Spanish,40.746154,-73.895853,2018-03-19
5809,A,AROY DEE THAI KITCHEN,Thai,40.7096738,-74.00887329999998,2018-03-19
5810,A,LA CASA DEL POLLO RESTAURANT,Chicken,40.7483467,-73.8789718,2018-03-19
5811,A,CHECKERS,American,40.664993200000005,-73.73422219999998,2018-03-19
5812,A,MCDONALD'S,Hamburgers,40.780747999999996,-73.802319,2018-03-19
5813,A,EL PUERTO MEXICANO,Mexican,40.6922734,-73.85980169999998,2018-03-19
5814,A,PIZZA HUT,Pizza,40.7649941,-73.8227612,2018-03-19
5815,A,STARBUCKS,Caf̩/Coffee/Tea,40.737190600000005,-73.8771567,2018-03-19
5817,A,NEW PHOENIX PALACE,Chinese,40.625558399999996,-74.07483020000001,2018-03-19
5818,A,HARLEM KARIBE TAKE OUT,Caribbean,40.813300700000006,-73.94561449999998,2018-03-19
5819,A,PEKING CHINESE RESTAURANT,Chinese,40.764210799999994,-73.82552890000001,2018-03-19
5820,A,DONG'S GREAT WOK GARDEN II,Chinese,40.790330499999996,-73.947419,2018-03-19
5821,A,RED LOBSTER,Seafood,40.73571810000001,-73.87444980000001,2018-03-19
5823,A,TEXAS CHICKEN & BURGERS,Chicken,40.82469570000001,-73.9514071,2018-03-19
5824,A,PROSPERITY NOODLE,Chinese,40.6539818,-74.0044088,2018-03-19
5825,A,VILLAGE GRILL,Mediterranean,40.7174831,-73.85670739999998,2018-03-19
5826,A,HAPPY SU GARDEN,Chinese,40.7594481,-73.8291066,2018-03-19
5829,A,COOL FRESH JUICE BAR,"Juice, Smoothies, Fruit Salads",40.79812889999999,-73.96966490000001,2018-03-19
5831,A,POPEYES LOUISIANA KITCHEN,American,40.587471,-73.8106868,2018-03-19
5832,A,NEW MANDARIN COURT,Chinese,40.7160374,-73.9984521,2018-03-19
5833,A,LUCKY VEGETARIAN,Chinese,40.6403695,-74.0041983,2018-03-19
5834,B,MIRRORS ON GRAND,American,40.6882242,-73.9628762,2018-03-17
5835,A,LA FONDA RESTAURANT,Spanish,40.746159000000006,-73.899564,2018-03-17
5836,A,POPEYES LOUISIANA KITCHEN,Chicken,40.7095276,-73.79554089999998,2018-03-17
5837,A,SWEET BASIL THAI CUISINE,Thai,40.7465064,-73.90321750000001,2018-03-17
5838,A,BROOKLYN JAZZ & SPORTS CLUB,American,40.6512456,-73.9439847,2018-03-17
5839,A,FRIEND RESTAURANT,Chinese,40.6881429,-73.8332322,2018-03-17
5840,A,PAT'S FLAVORS KRUSS,Caribbean,40.653663200000004,-73.9301428,2018-03-17
5841,A,EL SABROSO COFFEE SHOP,Spanish,40.7457631,-73.8999199,2018-03-17
5842,A,KRISPY KRUNCHY CHICKEN AND PIZZA,Pizza,40.8140414,-73.95598759999999,2018-03-16
5843,A,FORCELLA PIZZA NAPOLI,Italian,40.7114916,-73.9492046,2018-03-16
5844,A,ZURILEE,Pizza,40.65453249999999,-73.95941959999998,2018-03-16
5845,A,RACINES,French,40.714583700000006,-74.007542,2018-03-16
5846,A,EL SABOR CARIBENO RESTAURANT,Spanish,40.6947639,-73.9316422,2018-03-16
5847,A,NEW TIMES CHINESE RESTAURANT,Chinese,40.5939838,-73.9611585,2018-03-16
5848,A,NON SOLO PIADA,Italian,40.754075799999995,-73.99262270000001,2018-03-16
5849,A,STARBUCKS,Caf̩/Coffee/Tea,40.730861100000006,-73.98324400000001,2018-03-16
